;address;area;community;face;floor;link_url;price;rooms;square;title;uptime
1377;淮海中路1285弄4-77号;徐汇 衡山路;上方花园;南;高层/3层;3354364;6000;1室1厅;23;新上房源，业主刚降价，链家房源，随时看房;20160816
1378;法华镇路792弄;长宁 新华路;杨宅小区;南;中层/6层;3353601;5500;1室2厅;50;高清实拍，黄金楼层，看房方便，交通便利;20160816
1379;沪太路710弄,沪太路750弄,宜川四村;普陀 甘泉宜川;宜川四村;南;高层/5层;3349188;3300;1室0厅;33;上门实勘，高区采光好，地铁直达，1室0厅;20160813
1380;虹梅路3721号;长宁 西郊;森晟世洋国际广场;北;高层/9层;3346423;4000;1室1厅;34;森晟世洋国际广场，地铁沿线，放心好房，随时可看;20160812
1381;黄桦路247号;闵行 龙柏;俊领国际酒店公寓;东;高层/5层;3338902;4200;1室0厅;35;俊领国际酒店公寓，上门实勘，一链倾城，有钥匙;20160809
1382;乳山路130弄,乳山路138弄,乳山路1;浦东 源深;梅园三街坊;南;中层/6层;3326430;5500;1室1厅;39;生活很便利，光线充足，1室1厅1卫，人气房源;20160803
1383;梅陇二村;闵行 梅陇;梅陇二村;南北;中层/6层;3323585;3600;1室1厅;50;高清实拍，有爱有家，光线充足，热门房源;20160802
1384;虹桥路168号;徐汇 徐家汇;东方曼哈顿;东南;高层/35层;3308400;21000;3室2厅;143;东方曼哈顿，3室2厅2卫，上门实拍，有钥匙房源;20160726
1385;荣华东道46-50号;长宁 古北;雅典花苑;南;高层/18层;3307161;15500;2室2厅;151;雅典花苑，钥匙房，采光无敌好，好房好心情;20160726
1386;威海路727弄;静安 南京西路;威海别墅;东北;中层/3层;3305555;3800;2室0厅;40;威海别墅，黄金楼层，上门实拍，适合自住;20160725
1387;梅陇一村,梅陇一村45弄,梅陇一村46弄;闵行 梅陇;梅陇一村;南;中层/6层;3294795;4500;2室1厅;58;梅陇一村，一链倾城，实地看房，上门实拍;20160729
1388;荡湾新村;浦东 惠南;荡湾新村;南;中层/5层;2964033;2000;2室1厅;57;荡湾新村，实地看房，近地铁，钥匙在手;20160704
1389;南丹路128弄1-10号;徐汇 徐家汇;南丹路128弄;南北;低层/6层;3292859;7800;2室2厅;72;地铁直达，南北通，如您所见，上门实拍;20160719
1390;杨高北路536号;浦东 外高桥;乐非天地;东北;中层/15层;2892740;5500;2室2厅;76;上门实拍，链家房源，交通便利，空气清新;20160630
1391;灵山路600弄;浦东 源深;桃林一小区;南;中层/7层;2956185;7000;2室2厅;69;桃林一小区，上门实勘，简约二室，马上看房;20160703
1392;锦和路99弄;浦东 杨东;上海绿城;南北;低层/13层;2870485;13500;2室2厅;112;上海绿城，上门实拍，热门带看，享受好房;20160629
1393;宛平路297弄;徐汇 衡山路;宛平路297弄;南;中层/3层;2839797;2800;1室0厅;13;宛平路297弄，温馨一室，如您所见，好楼层;20160627
1394;西藏南路1739弄;黄浦 世博滨江;耀江花园;南北;高层/34层;2855237;8500;1室2厅;61;南北通，空气清新，实地看房，一室小户型;20160628
1395;中春路8888弄1-81号;闵行 七宝;万科优诗美地;南北;低层/11层;2830366;7000;3室2厅;104;马上看房，低区出入方便，南北通，3室2厅;20160626
1396;浙江北路55号, 曲阜路9弄, 曲阜路1;闸北 西藏北路;华侨城苏河湾（商住）;东南;中层/26层;2824481;26000;2室2厅;154;华侨城苏河湾，高清实拍，热门带看，紧邻地铁;20160625
1397;四平路621弄;虹口 曲阳;邮电新村;南;高层/5层;2822981;4000;1室1厅;30;邮电新村，一室小户型，生活很便利，观望后悔莫及;20160625
1398;丽园路333弄（一、二期）,西藏南路11;黄浦 蓬莱公园;黄浦新苑（公寓）;南;中层/28层;2801809;12000;2室2厅;107;黄浦新苑，上门实勘，两室户，实地看房;20160624
1399;金浜路101号，金浜路100号;长宁 西郊;西郊宝成花苑;南;中层/2层;2707211;28000;3室2厅;139;西郊宝成花苑，近地铁，光线充足，随到随看;20160617
1400;浦东大道1638号;浦东 洋泾;陆家嘴滨江公馆;南;低层/29层;2153697;6500;2室1厅;66;2室1厅1卫，热门房源，交通方便，上门实勘;20160618
1401;常德路519弄,常德路545弄,新闸路1;静安 江宁路;又一村（静安）;南;高层/7层;2095160;7300;2室1厅;52;精致户型，实地看房，交通便利，一链倾城;20160605
1402;延安西路1155号,延安西路1181号;长宁 中山公园;绿地豪生酒店;西南;高层/30层;2093258;7500;1室1厅;59;绿地豪生酒店，实地看房，一室小户型，光线非常好;20160605
1403;乌鲁木齐中路261弄;徐汇 衡山路;乌中小区;东南;中层/28层;2064834;9500;2室1厅;63;乌中小区，热门带看，有钥匙房源，享受好房;20160604
1404;长逸路388弄;宝山 淞南;鹏程花苑;;高层/6层;2038111;2000;4室2厅;233;鹏程花苑，高清实拍，大气四室，如您所见;20160603
1405;虹许路788号;闵行 金虹桥;名都城（公寓）;南北;低层/8层;1824951;19000;3室2厅;145;有钥匙，上下楼方便，稀罕南北通，上门实拍;20160617
1406;临汾路1564弄;闸北 彭浦;临汾路1564弄;南北;高层/6层;1719602;3100;1室1厅;42;毗邻地铁，有钥匙立即看，闹中取静，上门实拍;20160525
1407;广兰路50弄;浦东 张江;汤臣豪庭;南北;低层/5层;1573687;14000;4室2厅;144;地铁房，低楼层，稀罕南北通，有钥匙;20160521
1408;民生路818弄,灵山路701弄;浦东 源深;桃林小区;南;高层/24层;1042767;7500;2室1厅;103;毗邻地铁，采光无遮挡，有爱有家，热门房源;20151114
1409;创新西路300弄;浦东 唐镇;保利金爵公寓;南北;低层/14层;1015300;7000;3室2厅;107;实地看房，上门实勘，生活很便利，观望后悔莫及;20160819
1410;北京西路1400弄;静安 南京西路;北京西路1400弄;东南;中层/3层;1015009;6500;2室2厅;37;北京西路1400弄，地铁房，错过不再有，空气清新;20160406
1411;古井路38弄,古井路180号;徐汇 田林;锦馨苑;南北;中层/14层;1007272;16000;4室2厅;140;锦馨苑，4室2厅2卫，上门实勘，享受好房;20160415
1412;羽山路308弄，桃林路815弄;浦东 源深;陆家嘴花园;南北;高层/16层;1003164;18000;5室2厅;198;闹中取静，看房有钥匙，5室2厅3卫，人气房源;20160615
1413;双单路999弄;嘉定 嘉定新城;绿地秋霞坊（公寓）;南;高层/27层;3397703;3300;1室1厅;52;绿地秋霞坊，新鲜上架，马上看房，真实在租;20160904
1414;赤峰路600弄1-18号,东体育会路80;虹口 曲阳;邮电二村;南;中层/24层;3398792;5600;1室1厅;53;邮电二村，钥匙在手，上门实勘，温馨之家;20160904
1415;天山路288弄;长宁 天山;海逸公寓;南北;低层/16层;3395650;9000;2室1厅;75;海逸公寓，钥匙在手，真实在租，房型正气;20160903
1416;航北路228弄;闵行 航华;丹桂花园;南;低层/6层;3398986;5500;2室1厅;67;丹桂花园，观望后悔莫及，上门实拍，新出房源;20160904
1417;沪太路1500弄,沪太路1508弄,华灵;宝山 大华;大华一村;南北;中层/6层;3386812;4700;1室1厅;44;随到随看，观望后悔莫及，景观房，南北通透;20160831
1418;御桥路2066弄，御水路199弄，御桥路;浦东 御桥;地杰国际城;南;高层/27层;3369016;5200;2室2厅;84;生活很便利，2室2厅1卫，错过不再有，高区景观房;20160823
1419;环镇北路400弄;宝山 大场镇;环镇北路400弄;南;低层/6层;3307405;3800;1室1厅;41;环镇北路400弄，钥匙房，好房好心情，温馨一室;20160726
1420;淮海西路183弄;徐汇 徐家汇;汇宁花园;南;中层/32层;3307380;16000;2室2厅;97;有钥匙立即看，上门实拍，观望后悔莫及，交通便利;20160726
1421;仙霞路750弄2号,仙霞路780弄2-4;长宁 仙霞;威宁大楼;暂无数据;高层/24层;3307298;7000;2室1厅;75;威宁大楼，两室户，随到随看，高清实拍;20160726
1422;德平路1189弄90支弄,灵山路1840;浦东 金杨;香山新村东南街坊;;高层/6层;3309135;5000;2室1厅;57;香山新村东南街坊，有钥匙，上门实勘，采光这边独好;20160727
1423;延安西路396号;静安 静安寺;美丽园大酒店;暂无数据;中层/28层;3345806;6500;1室1厅;51;美丽园大酒店，紧邻地铁，1室1厅，景观房;20160812
1424;上中西路855弄,罗秀路1459弄,罗秀;闵行 梅陇;中梅苑;南北;中层/24层;3345692;5500;2室2厅;106;景观房，适合自住，出行方便，一链倾城;20160812
1425;锦安东路270弄,锦安东路280弄,锦安;浦东 杨东;东城新村;南北;高层/6层;3329475;7200;3室2厅;93;东城新村，看房方便，光线非常好，3室2厅;20160804
1426;芳华路713弄;浦东 北蔡;芳华路713弄;暂无数据;低层/6层;3333413;7300;3室1厅;86;舒适三室，钥匙在手，吉宅出租，上门实勘;20160806
1427;南丹东路99弄;徐汇 徐家汇;天际花园;南北;低层/30层;3339290;23000;4室2厅;179;天际花园，上门实拍，南北直通，近地铁;20160809
1428;锦绣路888弄;浦东 联洋;御景园;南;低层/23层;3338959;11000;2室2厅;98;御景园，精致户型，看房有钥匙，上下楼方便;20160809
1429;桂林西街151弄;徐汇 康健;寿昌坊;暂无数据;中层/6层;3338911;4000;1室1厅;38;寿昌坊，链家房源，交通便利，温馨之家;20160809
1430;兰州路667弄;杨浦 东外滩;圣骊名苑;;中层/25层;3354443;8000;2室1厅;85;圣骊名苑，随到随看，适合自住，好房好心情;20160816
1431;景谷路176弄,景谷路192弄,景谷路2;闵行 老闵行;红旗四街坊;暂无数据;中层/6层;3354032;2800;2室1厅;75;红旗四街坊，简约二室，随时看房，交通方便;20160816
1432;新华路448弄,定西路630弄;长宁 新华路;百花村;南;高层/6层;3361336;4500;1室1厅;33;高清实拍，有钥匙，一室小户型，好房好心情;20160819
1433;杨思路855弄;浦东 三林;申江豪城;南北;高层/6层;1054708;6800;3室2厅;133;申江豪城，视野开阔，地铁沿线，高清实拍;20160506
1434;虹梅路3200弄;闵行 金虹桥;虹桥花苑;南;低层/19层;1053829;15000;2室2厅;107;错过不再有，上下楼方便，随到随看，两室户;20160405
1435;杨浦区-平凉路-平凉路2681号;杨浦 周家嘴路;白洋淀新村;南;高层/6层;2680702;4700;2室1厅;32;地铁房，上门实拍，来电即看，2室1厅;20160616
1436;杨浦区-平凉路-平凉路2681号;杨浦 周家嘴路;白洋淀新村;南;高层/6层;2680635;4700;1室0厅;32;1室0厅，地铁直达，钥匙在手，采光好;20160616
1437;兴安路96弄;黄浦 淮海中路;兴安路96弄;西南;高层/5层;2057775;25000;2室2厅;150;兴安路96弄，高区阳光房，一链倾城，适合自住;20160603
1438;新村路2003弄;普陀 万里;愉景华庭;南北;中层/18层;2679032;7000;2室2厅;106;稀缺南北通，上门实勘，2室2厅1卫，好楼层;20160616
1439;永泰路595弄1-47号;浦东 三林;金谊河畔;;低层/13层;1724066;10000;2室1厅;101;两室户，享受好房，低区出入方便，马上看房;20160525
1440;安顺路255弄;长宁 新华路;虹桥府邸;暂无数据;高层/15层;1125490;15000;3室2厅;166;改善住房，毗邻地铁，链家房源，视野很好;20160510
1441;闸殷路195弄;杨浦 中原;闸殷路195弄;暂无数据;中层/6层;1057035;3800;1室1厅;36;闸殷路195弄，有钥匙房源，温馨之家，如您所见;20160506
1442;芳甸路77弄;浦东 联洋;当代清水园;南;高层/30层;1006894;17000;3室2厅;150;当代清水园，高区景观房，出行方便，改善住房;20160614
1443;汇川路88弄;长宁 中山公园;凯欣豪园;南北;中层/35层;3369708;23000;3室2厅;146;凯欣豪园，稀缺南北通，链家房源，空气清新;20160823
1444;西康路501弄;静安 江宁路;静安豪景苑;南;高层/39层;3378850;20000;2室2厅;112;静安豪景苑，上门实拍，链家好房，空气清新;20160827
1445;丰庄北路82弄,丰庄北路166弄,丰庄西;嘉定 丰庄;丰庄十二街坊;南;中层/6层;3379872;4500;2室1厅;60;丰庄十二街坊，上门实拍，链家房源，好楼层;20160827
1446;万德路45弄,万德路51弄,万德路67弄;浦东 金杨;罗山四村;;低层/6层;3379784;3800;1室1厅;45;罗山四村，上下楼方便，近地铁，看房方便;20160827
1447;永泰路133弄;浦东 三林;三林新村（永泰路133弄）;南;中层/18层;3379688;2600;1室0厅;35;三林新村，链家房源，上门实拍，地铁直达;20160827
1448;番禺路1160弄,番禺路1161弄,番禺;徐汇 徐家汇;番南小区;南;中层/7层;3379037;4200;1室1厅;38;番南小区，小户型，享受好房，上门实勘;20160827
1449;金汇南路301弄;闵行 金汇;锦绣江南（四期）;南;低层/12层;3378981;16000;3室2厅;145;锦绣江南，低楼层，链家好房，高清实拍;20160827
1450;汇川路88弄;长宁 中山公园;凯欣豪园;西;高层/35层;3378865;8500;1室1厅;36;凯欣豪园，错过不再有，小户型，紧邻地铁;20160827
1451;锦绣路666弄;浦东 联洋;华丽家族花园;南;中层/11层;3378799;21000;4室2厅;196;上门实拍，交通方便，光线充足，链家好房;20160827
1452;祁连山路2777弄;宝山 上大;祁连四村;南;低层/6层;3378678;3000;2室1厅;55;随时可看，低楼层，上门实勘，享受好房;20160827
1453;江安路58弄;徐汇 康健;花苑村桂花园;南;低层/6层;3378520;5000;2室1厅;61;花苑村桂花园，放心好房，低楼层，交通方便;20160827
1454;漕溪北路737弄;徐汇 徐家汇;汇翠花园;暂无数据;高层/34层;3375515;9200;1室2厅;87;汇翠花园，高清实拍，一链倾城，一室小户型;20160826
1455;顺昌路168弄;黄浦 新天地;翠湖天地御苑;南北;高层/13层;3375432;38000;3室2厅;140;采光好，上门实拍，错过不再有，南北通;20160826
1456;金口路471弄,金口路411弄,枣庄路8;浦东 金杨;金杨七街坊;南;低层/6层;3374806;5000;2室1厅;69;适合自住，钥匙在手，低楼层，一链倾城;20160825
1457;申江路985弄;浦东 高行;东力新村;暂无数据;高层/6层;3374803;3500;3室1厅;84;高区景观好，舒适三室，吉宅出租，来电即看;20160825
1458;延安中路1003号,延安中路1005号,;静安 静安寺;富民公寓;南;高层/18层;3374547;20000;2室2厅;116;有钥匙房源，毗邻地铁，2室2厅，高清实拍;20160825
1459;莲花南路565弄;闵行 梅陇;罗阳四村;南;高层/6层;3374449;3300;1室0厅;33;罗阳四村，上门实拍，钥匙在手，一室小户型;20160825
1460;白丽路701弄;普陀 桃浦;桃浦十村（白丽路701弄）;暂无数据;中层/6层;3371487;3500;2室1厅;58;放心好房，黄金楼层，钥匙房，上门实勘;20160824
1461;栖山路1489弄,栖山路1555弄;浦东 金杨;金樟花苑;南北;中层/6层;3367453;4500;2室1厅;65;2室1厅，好楼层，如您所见，近地铁;20160822
1462;创新西路75弄;浦东 唐镇;金唐公寓;南北;高层/6层;3367353;2800;2室2厅;78;紧邻地铁，南北通透，简约二室，钥匙房;20160822
1463;石门一路116号,石门一路118号;静安 南京西路;艾格美国际公寓;暂无数据;高层/32层;1052621;25000;2室2厅;123;采光好，链家好房，上门实拍，2室2厅;20160409
1464;万春街162弄;静安 曹家渡;万春街162弄;南;高层/6层;1050706;6500;2室0厅;51;好房好心情，交通便利，有钥匙立即看，上门实拍;20160508
1465;肇周路421弄;黄浦 老西门;斜桥公寓;南;高层/24层;1049839;8000;2室1厅;77;斜桥公寓，地铁房，高区景观房，上门实勘;20160319
1466;中山北路197弄;闸北 闸北公园;中山北路197弄;南;中层/5层;1048315;5500;2室0厅;54;钥匙在手，好楼层，近地铁，错过不再有;20160502
1467;番禺路1160弄,番禺路1161弄,番禺;徐汇 徐家汇;番南小区;南;中层/6层;1040027;4300;1室1厅;39;番南小区，上门实勘，黄金楼层，随时看房;20160428
1468;苗圃路600弄;浦东 洋泾;中星怡景花园;南北;低层/18层;1036662;15000;3室2厅;141;南北直通，随时看房，上下楼方便，3室2厅2卫;20160521
1469;洋泾镇路89弄,定水路50弄,北洋泾路6;浦东 洋泾;西镇小区（浦东）;南;中层/7层;1017633;5500;2室1厅;57;高清实拍，好房好心情，光线充足，有钥匙;20160508
1470;中山南路1358弄;黄浦 蓬莱公园;中福浦江汇;南;中层/33层;1015022;8800;2室1厅;70;中福浦江汇，高清实拍，近地铁，景观房;20160501
1471;万航渡路174号;静安 静安寺;万航渡路174号;西南;中层/6层;1013840;7000;2室1厅;52;万航渡路174号，观望后悔莫及，2室1厅，景观房;20160808
1472;东方路1357号,东方路1359号,东方;浦东 塘桥;海富花园;南;低层/25层;1011381;13000;2室2厅;139;生活很便利，马上看房，低区出入方便，上门实勘;20160803
1473;伟德路10弄,大学路63弄,大学路88弄;杨浦 五角场;创智坊（公寓）;南北;低层/8层;1011513;10000;2室2厅;86;创智坊，两室户，上下楼方便，错过不再有;20160508
1474;柳市路1弄1-10号;黄浦 董家渡;长峰馨园;南北;中层/32层;1005422;15000;3室2厅;156;长峰馨园，上门实拍，好房好心情，景观房;20160509
1475;丁香路999弄;浦东 联洋;联洋花园（二期）;南北;低层/11层;1005087;14000;3室2厅;145;低楼层，上门实拍，紧邻地铁，吉宅出租;20160508
1476;龙华路2518弄;徐汇 龙华;盛大花园;南北;高层/19层;1005030;16000;3室2厅;136;盛大花园，交通便利，吉宅出租，随到随看;20160420
1477;黄金城道500弄;长宁 古北;古北瑞仕花园;南北;低层/26层;1002922;38000;4室2厅;221;4室2厅3卫，链家房源，上门实勘，来电即看;20160819
1478;幸福路139弄;长宁 新华路;华山丽苑;暂无数据;高层/36层;1002803;43000;3室2厅;229;放心好房，改善住房，钥匙在手，上门实勘;20160710
1479;潍坊西路1弄,潍坊西路2弄;浦东 陆家嘴;世茂滨江花园;西南;高层/62层;1002294;38000;3室2厅;236;世茂滨江花园，放心好房，上门实拍，采光这边独好;20160414
1480;中潭路33弄,远景路97弄,中潭路99弄;普陀 中远两湾城;中远两湾城;南;低层/35层;3362611;8000;2室2厅;97;中远两湾城，上门实勘，低区出入方便，两室户;20160820
1481;番禺路800弄;徐汇 徐家汇;番禺小区;暂无数据;高层/6层;3360886;4500;1室1厅;40;交通便利，1室1厅1卫，视野开阔，钥匙房;20160819
1482;真如西村,北石路234弄;普陀 真如;真如西村;南北;高层/6层;3360737;3500;1室1厅;33;真如西村，房型正气，上门实拍，光线非常好;20160819
1483;双桥路180弄,双桥路218弄,双桥路2;浦东 金桥;双桥小区;南;高层/6层;3360182;4500;2室1厅;73;双桥小区，2室1厅，交通便利，采光这边独好;20160819
1484;潍坊路89弄1-32号,浦东南路1341;浦东 潍坊;朱家滩小区;南;高层/6层;3359820;4500;1室1厅;33;朱家滩小区，温馨之家，交通便利，马上看房;20160818
1485;中兴路1340弄;闸北 不夜城;三兴大楼;南;中层/24层;3359677;6500;2室2厅;77;观望后悔莫及，看房有钥匙，简约二室，景观房;20160818
1486;浣纱五村;杨浦 黄兴公园;浣纱五村;南;高层/6层;3359371;5600;2室1厅;69;马上看房，毗邻地铁，适合自住，高清实拍;20160818
1487;菊泉街1398弄;宝山 顾村;馨佳园（菊泉街1398弄）;南;中层/24层;3358807;3200;2室1厅;78;光线充足，吉宅出租，上门实拍，有钥匙房源;20160818
1488;沪亭北路338弄,涞寅路505弄;松江 九亭;贝尚湾（公寓）;南北;中层/16层;3358701;8000;2室2厅;88;南北直通，上门实拍，毗邻地铁，有钥匙房源;20160818
1489;虹古路369弄,虹古路375号,虹古路3;长宁 虹桥;虹纺小区;暂无数据;中层/6层;3358585;6000;2室1厅;54;虹纺小区，放心好房，毗邻地铁，钥匙房;20160818
1490;龙华东路888弄;黄浦 世博滨江;新华南园大厦;西南;低层/31层;3358446;8500;2室2厅;85;新华南园大厦，马上看房，低楼层，错过不再有;20160818
1491;七莘路2465弄30支弄;闵行 七宝;黎明花园;南北;中层/6层;3354647;7000;3室1厅;77;黎明花园，地铁直达，高清实拍，改善住房;20160816
1492;汇川路88弄;长宁 中山公园;凯欣豪园;东;中层/35层;3354583;8500;1室0厅;43;凯欣豪园，享受好房，随时看房，一室小户型;20160816
1493;蒲汇塘路50号,漕溪北路玉兰花苑;徐汇 徐家汇;玉兰花苑;东;低层/23层;3354551;6500;1室1厅;64;玉兰花苑，钥匙房，小户型，错过不再有;20160816
1494;创新西路75弄;浦东 唐镇;金唐公寓;南;高层/6层;3345142;4300;1室1厅;60;金唐公寓，观望后悔莫及，近地铁，上门实拍;20160812
1495;三江路301弄;徐汇 龙华;三江小区;南;低层/6层;3345129;3500;1室1厅;35;三江小区，真实在租，看房方便，上下楼方便;20160812
1496;永泰路630弄;浦东 三林;永泰花苑;;中层/11层;3345074;5500;2室1厅;72;永泰花苑，地铁房，适合自住，钥匙房;20160812
1497;上南路3339弄62-118号;浦东 三林;桃李家园;暂无数据;高层/5层;3344703;5800;3室1厅;65;交通便利，视野开阔，钥匙房，改善住房;20160811
1498;长寿路800弄;普陀 长寿路;苏堤春晓名苑;南;高层/16层;3354030;11000;2室2厅;104;苏堤春晓名苑，有钥匙立即看，上门实勘，观望后悔莫及;20160816
1499;灵山路600弄;浦东 源深;桃林一小区;南北;低层/6层;3345042;6000;2室1厅;59;桃林一小区，低楼层，随到随看，适合自住;20160812
1500;虹古路417弄;长宁 虹桥;虹旭小区;;高层/6层;3353922;4200;1室1厅;34;虹旭小区，紧邻地铁，错过不再有，马上看房;20160816
1501;大宁路540弄,大宁路570号,大宁路5;闸北 大宁;宁和小区;南;高层/6层;3353851;3800;1室1厅;42;温馨之家，地铁直达，随到随看，享受好房;20160816
1502;成山路963弄,成山路1035弄,南码头;浦东 世博;昌七小区;南北;中层/6层;3353600;4700;2室1厅;56;昌七小区，看房有钥匙，观望后悔莫及，地铁沿线;20160816
1503;延安西路1329弄5-11号;长宁 中山公园;利星国际广场;暂无数据;高层/35层;3353631;16500;3室2厅;139;利星国际广场，近地铁，3房出租，钥匙在手;20160816
1504;虹梅路3330弄;闵行 金虹桥;红春一公寓;;中层/6层;3353760;5000;1室1厅;43;地铁沿线，温馨一室，光线充足，马上看房;20160816
1505;秀山路4弄,秀山路16弄,乐山路30弄,;徐汇 徐家汇;乐山六七村;南北;高层/7层;3353169;6000;2室1厅;59;乐山六七村，上门实勘，地铁沿线，南北通透;20160815
1506;金口路471弄,金口路411弄,枣庄路8;浦东 金杨;金杨七街坊;暂无数据;高层/6层;3352983;4500;2室1厅;64;金杨七街坊，精致户型，来电即看，好房好心情;20160815
1507;雪松路392弄51-143号;普陀 桃浦;桃浦六村绿春苑;;高层/6层;3352810;3200;2室1厅;54;上门实拍，有钥匙房源，高区采光好，2室1厅1卫;20160815
1508;德平路764弄;浦东 金杨;艾山新村;南;中层/6层;3352506;5500;1室1厅;54;艾山新村，观望后悔莫及，上门实勘，黄金楼层;20160815
1509;北渔路128弄,北渔路116弄,北渔路1;长宁 北新泾;虹园一村;暂无数据;高层/6层;3348107;3900;1室1厅;39;有爱有家，地铁沿线，1室1厅1卫，高清实拍;20160813
1510;涞亭北路99弄,涞寅路106弄;松江 九亭;奥林匹克花园;南;高层/11层;3347882;5000;3室2厅;125;奥林匹克花园，毗邻地铁，舒适三室，马上看房;20160813
1511;联杨路1078弄，菊联路262弄，菊太路;宝山 顾村;保利叶上海（公寓）;南北;低层/33层;3347863;5000;3室2厅;83;3室2厅，稀罕南北通，出行方便，马上看房;20160813
1512;天钥桥路69弄4号;徐汇 徐家汇;凯歌公寓;南;高层/28层;3347703;6500;2室1厅;52;简约二室，上门实勘，错过不再有，高区景观好;20160813
1513;潍坊路89弄1-32号,浦东南路1341;浦东 潍坊;朱家滩小区;南;低层/6层;3347679;6500;2室1厅;43;精致户型，地铁沿线，上门实拍，随时可看;20160823
1514;济阳路65弄,西营路114弄,德州路46;浦东 世博;济阳三村;南;低层/6层;3377205;4300;2室1厅;58;济阳三村，钥匙房，上门实拍，一链倾城;20160826
1515;新昌路477弄;黄浦 人民广场;上海滩新昌城;南北;中层/24层;3376888;15000;3室2厅;150;上门实拍，景观房，有钥匙房源，错过不再有;20160826
1516;北京西路758弄,石门二路199弄;静安 南京西路;国际丽都城;南北;中层/20层;3376884;22000;2室2厅;116;景观房，吉宅出租，高清实拍，地铁直达;20160826
1517;凯滨路18弄，凯滨路19弄，东安路888;徐汇 徐汇滨江;尚海湾豪庭;暂无数据;中层/36层;3376678;28000;4室2厅;225;光线充足，上门实勘，在租四房，近地铁;20160826
1518;昌里东路650弄,南码头路1453弄;浦东 世博;昌五小区;南;中层/6层;3376557;4500;1室1厅;42;温馨之家，上门实勘，随时看房，如您所见;20160826
1519;锦和路289弄;浦东 杨东;锦绣天第花园;南北;高层/11层;3376534;10000;3室2厅;112;锦绣天第花园，高清实拍，3室2厅1卫，随到随看;20160826
1520;环林东路875弄;浦东 三林;杉林新月（环林东路875弄）;;低层/18层;3376486;5500;2室1厅;84;杉林新月，高清实拍，近地铁，适合自住;20160826
1521;水城路386弄,水城路388弄,水城路4;长宁 仙霞;仙逸小区;南;高层/6层;3376321;4400;1室1厅;39;温馨一室，看房方便，上门实拍，好房好心情;20160826
1522;御山路455弄;浦东 御桥;御桥馨华苑;;低层/6层;3376237;7500;3室2厅;104;看房方便，紧邻地铁，错过不再有，改善住房;20160826
1523;张杨路370弄;浦东 陆家嘴;张杨路370弄;暂无数据;高层/6层;3376145;4500;1室0厅;30;1室0厅1卫，交通方便，有钥匙，上门实拍;20160826
1524;虹桥路178弄;徐汇 徐家汇;青之杰花园;南;低层/28层;3376011;12000;2室2厅;107;青之杰花园，高清实拍，生活很便利，精致户型;20160826
1525;黄金城道600弄;长宁 古北;古北国际花园;东南;中层/31层;3375519;15000;1室2厅;71;古北国际花园，好楼层，有钥匙立即看，一室小户型;20160826
1526;紫薇路667弄1-177号;浦东 张江;阳光花城;南北;低层/18层;3374092;11000;3室2厅;135;3房出租，低楼层，上门实勘，随到随看;20160825
1527;黄金城道688弄;长宁 古北;御翠豪庭;南北;高层/28层;3374086;16500;1室1厅;82;上门实拍，小户型，南北户型，地铁房;20160825
1528;东陆路1182弄,五莲路1042弄;浦东 金桥;东一小区;南北;高层/6层;3373642;4700;2室1厅;70;东一小区，上门实拍，2室1厅1卫，钥匙房;20160825
1529;石泉东路168弄;普陀 光新;香溢花城;南;低层/30层;3373267;13000;3室2厅;131;香溢花城，高清实拍，上下楼方便，近地铁;20160825
1530;栖山路401弄1-6号;浦东 洋泾;凌高小区;暂无数据;低层/24层;3372669;4300;1室1厅;51;凌高小区，上下楼方便，温馨一室，上门实拍;20160824
1531;益丰路55弄;浦东 张江;春港丽园（公寓）;南;低层/6层;3372321;5800;2室2厅;76;链家好房，2室2厅1卫，低区出入方便，有钥匙;20160824
1532;行知路572弄38-82号;宝山 大华;华鹏花苑;南;高层/6层;3371990;4500;2室1厅;56;高区采光好，一链倾城，钥匙房，上门实拍;20160824
1533;芙蓉江路555弄;长宁 天山;新天地河滨花园;南;低层/33层;3371983;16000;2室2厅;87;新天地河滨花园，毗邻地铁，高清实拍，有爱有家;20160824
1534;巨野路482弄,张杨路1662弄1-7号;浦东 洋泾;羽北小区;;低层/6层;3337955;6000;2室2厅;69;羽北小区，上门实勘，钥匙房，紧邻地铁;20160808
1535;中山西路1039弄1-8号;长宁 新华路;中山元一新苑;南北;中层/8层;3337878;13000;2室2厅;115;看房有钥匙，高清实拍，稀罕南北通，交通方便;20160808
1536;漕溪北路99弄;徐汇 徐家汇;尊园;北;低层/31层;3337847;15500;3室2厅;139;尊园，上门实勘，地铁直达，3房出租;20160808
1537;横港路155弄,古楼公路348弄;松江 泗泾;金港花园（公寓）;暂无数据;中层/14层;3337341;3600;2室2厅;107;高清实拍，2室2厅，一链倾城，随时可看;20160808
1538;升平街41弄,升平街73号,升平街79弄;静安 南京西路;升平小区;南;低层/4层;3337075;7500;1室1厅;33;升平小区，观望后悔莫及，上下楼方便，1室1厅1卫;20160808
1539;杨高南路4501弄;浦东 三林;新里城和合苑;南北;低层/6层;3336238;4000;1室1厅;49;新里城和合苑，紧邻地铁，上下楼方便，高清实拍;20160807
1540;长顺路50弄;长宁 新华路;长顺路50弄;南;高层/6层;3336207;4200;1室1厅;33;长顺路50弄，高清实拍，紧邻地铁，采光无敌好;20160817
